274549; -1,813928; -0,384387; -1,157614; 0,000000; -0,334251; -0,125303; -0,035339; -11,78
274558; -2,161215; -1,094800; -1,157614; 0,000000; -0,439598; -0,161442; -0,104078; -16,78
274567; -2,456055; -0,161000; -1,240301; -0,422719; -0,426295; -0,196488; 0,013142; -14,51
274576; -2,758456; -1,127000; -1,240301; -0,422719; -0,552628; -0,241918; -0,124811; -21,8
274587; -3,152048; -0,549413; -1,322988; -0,845437; -0,584641; -0,289981; -0,031627; -21,5
274595; -3,496973; -0,919712; -1,405674; -1,268156; -0,706215; -0,348038; -0,120110; -27,9
274606; -3,952463; -1,020338; -1,488361; -1,690875; -0,811943; -0,414787; -0,104454; -31,6
274615; -3,910410; 1,199450; -1,571048; -2,113594; -0,637002; -0,467154; 0,172833; -22,174
274625; -3,127005; 2,137275; -1,653734; -2,113594; -0,473803; -0,506105; 0,161233; -19,492
274634; -1,587128; 4,421463; -1,736421; -2,536312; -0,143264; -0,517883; 0,326556; -7,9664
274645; 0,655830; 5,131875; -1,819108; -2,536312; 0,142656; -0,506155; 0,282475; -1,929150
274654; 2,457945; 2,543800; -1,901794; -2,536312; 0,056138; -0,501540; -0,085475; -12,6399
274664; 3,357585; 1,288000; -1,984481; -2,536312; 0,012429; -0,500518; -0,043183; -12,6493
274674; 3,451140; -0,889525; -1,984481; -2,113594; -0,153031; -0,513099; -0,163467; -19,75
274685; 3,207803; -0,146913; -1,984481; -1,690875; -0,061201; -0,518130; 0,090724; -11,633
274696; 3,408615; 1,002225; -2,067168; -1,690875; 0,065019; -0,512785; 0,124699; -7,692083
274706; 4,337078; 2,952338; -2,067168; -1,268156; 0,393827; -0,480409; 0,324847; 5,673001
274716; 5,534865; 2,149350; -2,149855; -1,268156; 0,424914; -0,445477; 0,030712; 0,241640
274725; 6,133995; 0,402500; -2,149855; -0,845437; 0,352704; -0,416482; -0,071340; -3,21709
274736; 5,892075; -1,432900; -2,149855; -0,845437; 0,145803; -0,404495; -0,204408; -11,026
274746; 5,146943; -1,740813; -2,149855; -0,845437; 0,040919; -0,401132; -0,103620; -11,043
274756; 4,455675; -1,203475; -2,149855; -0,422719; 0,067691; -0,395567; 0,026449; -7,17683
274766; 4,252028; 0,336088; -2,149855; -0,422719; 0,200748; -0,379063; 0,131454; -1,115749
274775; 4,532693; 0,859338; -2,149855; 0,000000; 0,322921; -0,352517; 0,120701; 2,169165
274784; 4,753350; 0,080500; -2,149855; 0,000000; 0,267326; -0,330540; -0,054925; -2,812831
274793; 4,587975; -0,784875; -2,149855; 0,000000; 0,164663; -0,317003; -0,101426; -6,04204
274802; 4,115002; -1,229638; -2,149855; 0,000000; 0,073257; -0,310981; -0,090305; -7,81022
274811; 3,525795; -1,279950; -2,149855; 0,000000; 0,009561; -0,310195; -0,062929; -8,65626
274820; 3,114247; -0,472938; -2,149855; 0,000000; 0,048949; -0,306171; 0,038914; -5,197814
274829; 3,125115; 0,519225; -2,149855; 0,000000; 0,148851; -0,293934; 0,098698; -1,104409
274841; 3,363255; 0,495075; -2,149855; 0,000000; 0,170164; -0,279945; 0,021057; -2,112483
274850; 3,389714; -0,382375; -2,149855; 0,000000; 0,085405; -0,272924; -0,083737; -6,45847
274859; 3,095347; -0,871413; -2,149855; 0,000000; 0,007378; -0,272317; -0,077087; -8,14347
274869; 2,623320; -1,139075; -2,149855; 0,000000; -0,066295; -0,277767; -0,072785; -9,9249
274878; 2,413529; 0,245525; -2,149855; 0,000000; 0,050716; -0,273598; 0,115601; -2,554298
274887; 2,518897; 0,203263; -2,149855; 0,000000; 0,057002; -0,268912; 0,006210; -4,897641
274896; 2,633242; 0,283763; -2,149855; 0,000000; 0,076408; -0,262631; 0,019173; -3,977375
